FIPS,State,County,hi_diabetes,hi_obesity,RECFACPTH09,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS08,FFRPTH09,FSRPTH09,PC_FFRSALES07,PC_FSRSALES07,PCT_NHWHITE10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,METRO13,POPLOSS10,MEDHHINC15,PCT_LACCESS_POP10,SNAP_PART_RATE08,PCT_NSLP09,PCT_WIC09,PCT_CACFP09,GROCPTH09,WICSPTH08
47035,TN,Cumberland,1,1,0.0538871,29.0,11.5,0.574795229,0.628682282,702.9736436032449,654.2676818853976,95.82359552566321,25.96292794319662,19.05161186733984,0,0,0.0,39472.0,14.420534807911354,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.161661158,0.1673951
47037,TN,Davidson,0,1,0.095006828,30.3,9.4,0.924303713,0.874384871,702.9736436032449,654.2676818853976,57.42682481198569,10.436410231042588,21.764023482441626,0,1,0.0,51999.0,24.570849751541374,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.212557648,0.1416731
47039,TN,Decatur,1,1,0.08489685,29.4,12.4,0.594277952,1.103659054,702.9736436032449,654.2676818853976,93.11048736922685,20.651526750021265,21.476567151484222,0,0,0.0,38771.0,6.37106215142162,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.339587401,0.5200659
47041,TN,DeKalb,1,1,0.0,31.4,11.7,0.373931624,0.747863248,702.9736436032449,654.2676818853976,90.69059445601665,15.788068151471451,22.91833573679432,0,0,0.0,43804.0,2.311148405771864,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.320512821,0.3704095
47043,TN,Dickson,1,1,0.101255569,30.6,10.7,0.668286756,0.749291211,702.9736436032449,654.2676818853976,90.36362904200055,13.258567229090323,25.04127572182177,0,1,0.0,47621.0,12.103365645810838,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.182260024,0.146092
47045,TN,Dyer,1,1,0.078423171,35.8,12.7,0.679667486,0.575103257,702.9736436032449,654.2676818853976,80.98082692056867,14.391548193556803,24.91717751402113,0,0,0.0,43391.0,29.420321811107865,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.235269514,0.1060389
47047,TN,Fayette,1,1,0.0521023,34.6,11.5,0.442869796,0.416818632,702.9736436032449,654.2676818853976,68.18785307057507,14.87517246765418,23.11196730273605,0,1,0.0,56710.0,11.633605132861428,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.130255822,0.1569489
47049,TN,Fentress,1,1,0.0556328,31.3,12.6,0.445062587,0.445062587,702.9736436032449,654.2676818853976,97.56667965922378,16.966423520240546,23.130463834289213,1,0,0.0,31824.0,0.27286638723219503,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.389429764,0.3971857
47051,TN,Franklin,1,1,0.097226611,32.5,11.8,0.388906444,0.413213096,702.9736436032449,654.2676818853976,89.7374062165059,17.31706128812238,21.82354087498782,0,0,0.0,47286.0,18.676770637175924,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.194453222,0.1699483
47053,TN,Gibson,1,1,0.121028744,33.5,13.0,0.625315179,0.544629349,702.9736436032449,654.2676818853976,77.63420083328302,16.478473522130308,24.956222450335126,0,0,0.0,40789.0,13.609014713221926,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.282400403,0.2645072
47055,TN,Giles,1,1,0.067351406,34.0,12.2,0.639838357,0.505135545,702.9736436032449,654.2676818853976,85.53840936069189,16.652535187383418,22.075631677123962,0,0,0.0,42207.0,15.526320260685909,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.168378515,0.2056626
47057,TN,Grainger,1,1,0.0,30.5,12.3,0.222093901,0.177675121,702.9736436032449,654.2676818853976,96.01006311515205,15.999470362360418,22.28009003839873,0,1,0.0,38103.0,0.0,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.177675121,0.2638406
47059,TN,Greene,1,1,0.0145467,32.8,11.0,0.640055859,0.523682067,702.9736436032449,654.2676818853976,93.90681524313173,17.442722029318187,21.186674608824514,0,0,0.0,36309.0,8.192462197597695,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.174560689,0.1815706
47061,TN,Grundy,1,1,0.072584743,29.5,11.3,0.362923713,0.290338971,702.9736436032449,654.2676818853976,97.21228927971977,17.52171057432679,23.119025031015106,1,0,0.0,33595.0,6.71540899526727,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.435508456,0.4212596
47063,TN,Hamblen,1,1,0.0481309,31.4,12.4,0.898443767,0.561527354,702.9736436032449,654.2676818853976,82.89524174980814,15.857636224098234,23.56740854438475,0,1,0.0,39566.0,33.25893284498049,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.192523664,0.1439655
47065,TN,Hamilton,1,1,0.108218927,29.3,11.3,0.892806147,0.790599383,702.9736436032449,654.2676818853976,71.97046926407957,14.686607442720298,21.58067900482371,0,1,0.0,48943.0,37.8876193890086,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.195395285,0.1855604
47067,TN,Hancock,1,1,0.0,30.4,11.9,0.443262411,0.0,702.9736436032449,654.2676818853976,97.85892359583517,16.996627071418096,21.938700689250624,1,0,0.0,27987.0,1.3963325599795615,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.147754137,0.4540639
47069,TN,Hardeman,1,1,0.0362161,38.3,12.3,0.289729103,0.470809793,702.9736436032449,654.2676818853976,55.762668330092104,13.983781602025466,21.197666311965655,0,0,0.0,37729.0,29.5779468487095,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.217296827,0.2877387
47071,TN,Hardin,1,1,0.153580342,29.6,11.7,0.537531196,1.036667307,702.9736436032449,654.2676818853976,92.63813109966956,18.477676169983862,21.689848612925537,0,0,0.0,36765.0,11.807567314589756,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.307160683,0.4189678
47073,TN,Hawkins,1,1,0.0527649,33.1,13.7,0.59800197,0.351765865,702.9736436032449,654.2676818853976,95.81229215420618,16.481621593088523,22.328576707194763,0,1,0.0,38708.0,23.365383221819542,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.158294639,0.121826
47075,TN,Haywood,1,1,0.106044539,36.1,13.2,0.689289502,0.477200424,702.9736436032449,654.2676818853976,44.81290253898973,13.74886889870655,25.602810454037368,0,0,0.0,35216.0,16.18934265492085,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.212089077,0.1576458
47077,TN,Henderson,1,1,0.072077267,32.8,10.9,0.540579501,0.576618135,702.9736436032449,654.2676818853976,88.16305952681047,14.807879289855594,24.332889192984982,0,0,0.0,41328.0,13.677801809368937,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.180193167,0.1853156
47079,TN,Henry,1,1,0.0310231,31.7,11.7,0.651486009,0.713532295,702.9736436032449,654.2676818853976,88.22146613052892,19.68450355706774,21.738323538509125,0,0,0.0,38328.0,20.233312404542684,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.18613886,0.1889704
47081,TN,Hickman,1,1,0.0,29.5,10.9,0.243932187,0.569175103,702.9736436032449,654.2676818853976,91.76589712434185,13.932766302146618,22.5273390036452,0,1,0.0,39682.0,9.230460938290765,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.243932187,0.1256439
47083,TN,Houston,1,1,0.119402985,31.1,12.1,0.597014925,0.835820896,702.9736436032449,654.2676818853976,94.12532637075718,17.83764538333729,23.641110847377167,0,0,0.0,39999.0,3.510611284306349,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.23880597,0.3693217
47085,TN,Humphreys,1,1,0.0541213,31.6,12.5,0.59533474,1.136548141,702.9736436032449,654.2676818853976,94.3899018232819,17.288812169597584,23.157837954471898,0,0,0.0,43657.0,9.055650929793991,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.21648536,0.3292904
47087,TN,Jackson,1,1,0.0,32.3,13.5,0.173325245,0.34665049,702.9736436032449,654.2676818853976,96.81216703901015,17.657673139714728,20.372916308644097,0,0,0.0,34651.0,0.01378013102763765,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.259987867,0.1829157
47089,TN,Jefferson,1,1,0.0194977,30.4,11.4,0.56543441,0.467945718,702.9736436032449,654.2676818853976,92.86283969109266,16.21179994942323,22.096212578053574,0,1,0.0,42669.0,5.147831161437741,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.097488691,0.1363911
47091,TN,Johnson,1,1,0.054936,30.5,11.5,0.494423996,0.384551997,702.9736436032449,654.2676818853976,95.22582766937076,17.6934882701162,18.42797632098224,1,0,0.0,33402.0,10.768248273170249,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.219743998,0.5536179
47093,TN,Knox,1,0,0.095465394,28.6,11.2,0.826590605,0.71948309,702.9736436032449,654.2676818853976,83.88667039928185,13.069782937629851,21.86124851350914,0,1,0.0,52136.0,38.48938794062505,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.169974969,0.1229493
47095,TN,Lake,1,1,0.0,34.8,11.1,0.256278831,0.640697078,702.9736436032449,654.2676818853976,69.06281920326865,13.712972420837588,16.713483146067414,1,0,0.0,29908.0,0.1877055791374566,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.128139416,0.4088308
47097,TN,Lauderdale,1,1,0.0,34.4,10.2,0.32304379,0.358937545,702.9736436032449,654.2676818853976,61.24393312960633,12.309904727664929,24.256696027323386,0,0,0.0,34715.0,8.623702525120295,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.287150036,0.225547
47099,TN,Lawrence,1,1,0.072311809,31.5,12.6,0.530286596,0.385662979,702.9736436032449,654.2676818853976,94.79567221572046,16.09305213881392,25.147483818576987,0,0,0.0,40076.0,6.681358767025915,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.144623617,0.2191914
47101,TN,Lewis,1,1,0.0,29.8,11.7,0.662361318,0.496770989,702.9736436032449,654.2676818853976,94.6221527834882,16.207548721322258,23.8302771153688,0,0,0.0,38198.0,3.4758495592678726,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.413975824,0.3475239
47103,TN,Lincoln,1,1,0.150884181,30.8,10.7,0.513006216,0.513006216,702.9736436032449,654.2676818853976,88.13284973472018,16.63619196067264,23.338628937981476,0,0,0.0,43694.0,15.239811767280537,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.181061018,0.1508023
47105,TN,Loudon,1,1,0.0417188,30.5,12.0,0.625782228,0.60492282,702.9736436032449,654.2676818853976,90.1556965153637,21.48859049345086,20.322926105939533,0,1,0.0,52787.0,28.163336655153635,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.166875261,0.1514627
47107,TN,McMinn,1,1,0.0191088,32.4,12.1,0.72613315,0.496827945,702.9736436032449,654.2676818853976,90.4469444763326,16.861822217120118,22.56725213331803,0,0,0.0,39207.0,15.420133702034173,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.114652603,0.1141248
47109,TN,McNairy,1,1,0.115651503,33.5,14.1,0.462606014,0.616808019,702.9736436032449,654.2676818853976,90.9530201342282,17.28475551294343,23.463087248322147,0,0,0.0,37337.0,10.627541209313211,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.115651503,0.1560671
47111,TN,Macon,1,1,0.0,33.0,12.2,0.452284034,0.542740841,702.9736436032449,654.2676818853976,94.21521035598705,14.08665947500899,25.022473930240917,0,1,0.0,37865.0,0.8231273361615516,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.271370421,0.2272004
47113,TN,Madison,1,1,0.12279104,31.6,11.2,0.839072109,0.757211415,702.9736436032449,654.2676818853976,58.050338779579626,13.156449020286082,24.044193948765948,0,1,0.0,46694.0,23.14717574959774,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.173953974,0.134403
47115,TN,Marion,1,1,0.071065629,34.5,11.9,0.568525033,0.817254735,702.9736436032449,654.2676818853976,93.23936678825653,15.911746998618833,21.804724297907,0,1,0.0,41090.0,7.4913875807070855,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.142131258,0.3561507
47117,TN,Marshall,1,1,0.065782982,32.2,12.0,0.592046837,0.394697892,702.9736436032449,654.2676818853976,86.76552242218375,13.123428160825684,24.659502890551003,0,0,0.0,46788.0,6.242560400417283,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.197348946,0.1665834
47119,TN,Maury,1,1,0.111544897,32.5,11.6,0.731238768,0.706451013,702.9736436032449,654.2676818853976,80.1904738376402,12.944068382825238,24.281090962992245,0,1,0.0,50868.0,16.20034791814109,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.198302039,0.1692313
47121,TN,Meigs,1,1,0.0,31.9,11.4,0.085084659,0.425423296,702.9736436032449,654.2676818853976,95.81383476559176,16.038458265974644,21.492384922998383,0,0,0.0,41061.0,0.8090525620605207,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.340338637,0.3352611
47123,TN,Monroe,1,1,0.067657473,31.1,11.4,0.631469746,0.586364764,702.9736436032449,654.2676818853976,92.42345964644309,16.437925380174757,22.86214874547946,0,0,0.0,37867.0,5.08379020445576,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.180419927,0.2408583
47125,TN,Montgomery,1,1,0.0592186,30.9,11.7,0.669169637,0.568498099,702.9736436032449,654.2676818853976,67.05293882122196,8.00262285949713,27.97755482182544,0,1,0.0,49603.0,36.0376815608222,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.094749683,0.1221904
47127,TN,Moore,1,1,0.0,31.5,11.9,0.157878118,0.78939059,702.9736436032449,654.2676818853976,94.89154353976737,18.35900660169758,22.178560201194593,0,0,0.0,52911.0,32.79832490710217,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.0,0.163559
47129,TN,Morgan,1,1,0.0,30.3,11.5,0.137412972,0.22902162,702.9736436032449,654.2676818853976,93.86455632873971,13.71264838313549,21.026060854141083,0,1,0.0,46067.0,20.20184673144231,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.22902162,0.3577269
47131,TN,Obion,1,1,0.09436633,31.6,13.4,0.692019754,0.754930641,702.9736436032449,654.2676818853976,84.84924702109599,16.754173609582796,22.853459930204043,0,0,0.0,39946.0,10.741424116070835,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.125821773,0.190084
47133,TN,Overton,1,1,0.090958705,29.6,11.1,0.500272876,0.545752228,702.9736436032449,654.2676818853976,97.14259837884346,16.804781958972967,23.22601095865598,0,0,0.0,36316.0,1.5854935440596702,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.318355467,0.334592
47135,TN,Perry,1,1,0.0,32.6,11.5,0.509489237,0.0,702.9736436032449,654.2676818853976,94.7820593809223,18.736576121288692,22.564750473783953,0,0,0.0,34445.0,6.9430310649707,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.509489237,0.2572678
47137,TN,Pickett,1,1,0.0,31.2,13.1,0.588119976,0.588119976,702.9736436032449,654.2676818853976,97.7742761473311,22.454205239314557,19.184557809730155,0,0,0.0,34714.0,0.7657763400859721,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.392079984,0.6213753
47139,TN,Polk,1,1,0.0,31.1,12.0,0.418410042,0.358637179,702.9736436032449,654.2676818853976,96.65378900445766,17.069836552748885,22.13967310549777,0,1,0.0,38923.0,0.25212060860421875,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.119545726,0.3170577
47141,TN,Putnam,1,1,0.06985289,29.4,11.3,0.656617164,0.838234678,702.9736436032449,654.2676818853976,89.94897747542208,14.608481630508427,21.524868295515827,0,0,0.0,40629.0,21.079558023511012,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.237499825,0.1961636
47143,TN,Rhea,1,1,0.063057666,31.3,11.5,0.662105495,0.441403664,702.9736436032449,654.2676818853976,92.1217265553774,15.706246659750386,23.439906944575434,0,0,0.0,39863.0,8.224890510671477,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.220701832,0.1609321
47145,TN,Roane,1,1,0.091967554,32.2,12.6,0.570198834,0.404657237,702.9736436032449,654.2676818853976,93.67121315590336,18.55816614680423,20.828334656060242,0,1,0.0,43939.0,25.5620164704365,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.128754575,0.1309072
47147,TN,Robertson,1,1,0.0455989,31.4,11.9,0.516788011,0.440789774,702.9736436032449,654.2676818853976,84.72609869800704,11.773757977158548,25.710966612856996,0,1,0.0,53413.0,7.60769667370626,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.136796826,0.1834189
47149,TN,Rutherford,0,1,0.069477146,30.6,9.3,0.660032886,0.621434471,702.9736436032449,654.2676818853976,75.5826263118612,8.212365386665855,26.166395028255472,0,1,0.0,60022.0,23.602185366630252,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.127374767,0.1118363
47151,TN,Scott,1,1,0.0,30.9,11.8,0.720883082,0.135165578,702.9736436032449,654.2676818853976,98.05200647831563,13.734928918481195,25.328414612200827,1,0,0.0,33254.0,5.91266851571194,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.18022077,0.2734233
47153,TN,Sequatchie,1,1,0.141472731,31.3,10.7,0.424418193,0.565890925,702.9736436032449,654.2676818853976,94.96882086167801,15.589569160997732,23.554421768707485,0,1,0.0,43207.0,0.950146666636515,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.0,0.1462844
47155,TN,Sevier,1,0,0.067343091,28.8,12.0,0.998922511,1.605010326,702.9736436032449,654.2676818853976,91.63968894970463,15.482428328271535,22.129515291081223,0,0,0.0,41987.0,12.800546923321097,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.269372362,0.1288645
47157,TN,Shelby,1,1,0.068289648,33.7,11.9,0.730590836,0.621110606,702.9736436032449,654.2676818853976,38.711617818904664,10.265144818486402,26.383181479101896,0,1,0.0,46998.0,27.39175396859205,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.184273653,0.1175015
47159,TN,Smith,1,1,0.0520318,30.2,11.8,0.416254748,0.520318435,702.9736436032449,654.2676818853976,93.92674527809663,13.581341959720339,24.225190441406657,0,1,0.0,44556.0,2.0725893951893353,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.208127374,0.2090957
47161,TN,Stewart,1,1,0.0,32.8,11.5,0.37727307,0.452727684,702.9736436032449,654.2676818853976,93.58300810567397,16.68417892524767,22.861002701891323,0,0,0.0,44266.0,14.47753729145842,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.301818456,0.2262955
47163,TN,Sullivan,1,1,0.172346659,31.2,12.9,0.957481441,0.587255284,702.9736436032449,654.2676818853976,94.39495482167794,18.62928269450272,20.59200499926669,0,1,0.0,42277.0,37.35791095136632,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.114897773,0.1298372
47165,TN,Sumner,1,1,0.094447138,29.1,11.6,0.566682828,0.610758159,702.9736436032449,654.2676818853976,86.95757726664384,12.612904229823524,25.29179246163902,0,1,0.0,59816.0,28.20424438721205,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.170004848,0.1348713
47167,TN,Tipton,1,1,0.0328591,33.8,11.1,0.361449742,0.39430881,702.9736436032449,654.2676818853976,76.67032301370311,11.067271328236277,27.227779505902,0,1,0.0,54077.0,22.51382351249259,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.13143627,0.1359596
47169,TN,Trousdale,1,1,0.0,31.9,11.9,0.253774902,0.634437254,702.9736436032449,654.2676818853976,85.90851334180431,13.532401524777637,24.587039390088947,0,1,0.0,47531.0,0.0,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.253774902,0.383828
47171,TN,Unicoi,1,1,0.0544455,31.0,13.9,0.707791147,0.544454729,702.9736436032449,654.2676818853976,94.73051930322721,19.663626931687872,20.15508108993611,0,1,0.0,36641.0,7.381774270897068,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.163336419,0.2818966
47173,TN,Union,1,1,0.0520156,29.4,11.0,0.260078023,0.208062419,702.9736436032449,654.2676818853976,97.0171123554346,13.773614527186142,23.87880056517871,0,1,0.0,36878.0,0.10078048372613062,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.104031209,0.2092269
47175,TN,Van Buren,1,1,0.180505415,31.1,11.9,0.0,0.180505415,702.9736436032449,654.2676818853976,97.47656813266042,16.979091564527756,20.85436193222783,0,0,0.0,39348.0,1.76663526013489,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.0,0.3644315
47177,TN,Warren,1,1,0.0503664,32.9,10.5,0.57921378,0.528847365,702.9736436032449,654.2676818853976,87.19847385727554,15.12337157057155,24.34549059966365,0,0,0.0,39357.0,5.881770383641984,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.277015286,0.1991933
47179,TN,Washington,1,1,0.08217467,29.4,11.4,0.887486441,0.772441903,702.9736436032449,654.2676818853976,90.17962416347507,15.255450117499736,20.18799957716358,0,1,0.0,45261.0,19.72940244619447,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.180784275,0.2103067
47181,TN,Wayne,1,1,0.0,29.8,10.6,0.175973721,0.586579071,702.9736436032449,654.2676818853976,91.26960813113213,15.851007578873158,19.58756829798484,0,0,0.0,34895.0,24.54538431174743,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.351947443,0.3632181
47183,TN,Weakley,1,1,0.0,30.7,10.8,0.575837844,0.575837844,702.9736436032449,654.2676818853976,87.65026698266755,15.265126638302734,20.073670083664087,0,0,0.0,38025.0,8.004612418734045,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.201543245,0.1797537
47185,TN,White,1,1,0.077552445,30.5,11.2,0.542867114,0.387762224,702.9736436032449,654.2676818853976,94.79509306915367,17.545760612979375,22.46430091714717,0,0,0.0,38649.0,11.23449718529163,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.15510489,0.2774475
47187,TN,Williamson,0,0,0.15526917,27.4,8.6,0.815163144,0.731983231,702.9736436032449,654.2676818853976,86.67281719819633,9.72093327947069,29.276348112805845,0,1,0.0,104367.0,25.798897595237307,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.17745048,0.1044605
47189,TN,Wilson,1,1,0.097908322,31.9,10.4,0.649755229,0.605251446,702.9736436032449,654.2676818853976,87.47642399094681,12.165659294868982,25.05504723974279,0,1,0.0,65372.0,22.192256618415076,83,10.990789126359896,2.7767621827200744,0.9540117028315566,0.178015131,0.0997805
48001,TX,Anderson,1,0,0.0513611,28.3,10.6,0.325286766,0.342407122,784.256146465872,658.5372403943636,61.22686373122583,12.552601868007802,19.629477573642614,0,0,0.0,43062.0,41.27076184305074,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.085601781,0.0881694
48003,TX,Andrews,0,0,0.06848846,28.0,9.1,0.616396137,0.684884597,784.256146465872,658.5372403943636,47.9034221560936,11.247125659407548,29.162721493304478,0,0,0.0,72184.0,33.92243313032991,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.06848846,0.0731957
48005,TX,Angelina,0,1,0.092991898,30.0,9.3,0.72068721,0.430087529,784.256146465872,658.5372403943636,63.25730946975372,13.648569222436066,26.743958234894144,0,0,0.0,45428.0,32.13825875774199,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.116239873,0.0965705
48007,TX,Aransas,1,0,0.085870079,26.8,10.9,0.515220471,1.288051179,784.256146465872,658.5372403943636,70.60195180930997,24.19034458934278,19.531047586147334,0,1,0.0,41560.0,38.28271645870823,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.085870079,0.0814697
48009,TX,Archer,1,0,0.110827884,27.6,10.2,0.332483653,0.221655769,784.256146465872,658.5372403943636,90.36889772476253,15.981886459023636,24.132979898387454,0,1,0.0,60414.0,23.59975960090932,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.0,0.1114454
48011,TX,Armstrong,1,0,0.0,27.8,10.4,1.046572475,0.0,784.256146465872,658.5372403943636,90.74171488690162,20.725933719095213,22.251446607048923,0,1,0.0,55198.0,99.74792079811414,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.523286238,0.4798464
48013,TX,Atascosa,0,0,0.089639872,26.8,8.9,0.493019295,0.605069135,784.256146465872,658.5372403943636,36.28287056623099,12.716261049631495,28.638863530092852,0,1,0.0,49047.0,16.779313487804323,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.11204984,0.1138304
48015,TX,Austin,0,0,0.0353932,28.0,9.8,0.601684717,0.389325405,784.256146465872,658.5372403943636,65.65436182566773,15.56814582820143,25.087095752542492,0,1,0.0,57960.0,14.063662093848754,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.141572875,0.1479728
48017,TX,Bailey,0,0,0.0,28.0,9.4,0.425531915,0.425531915,784.256146465872,658.5372403943636,38.311235170969994,14.082344731332869,30.928122819260295,0,0,0.0,38299.0,9.32172208213347,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.283687943,0.3180156
48019,TX,Bandera,0,0,0.0491039,26.3,9.4,0.343726983,0.883869384,784.256146465872,658.5372403943636,80.91774469123749,20.08298755186722,19.63876006834269,0,1,0.0,53662.0,12.576670537106956,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.098207709,0.0487781
48021,TX,Bastrop,1,1,0.0543574,30.0,10.3,0.421270061,0.611521057,784.256146465872,658.5372403943636,57.22721818500492,11.461352819835245,26.225883431529844,0,1,0.0,56866.0,41.65337815443758,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.149482925,0.0680865
48023,TX,Baylor,1,0,0.0,27.5,10.8,1.073537305,1.073537305,784.256146465872,658.5372403943636,84.46054750402577,25.09393451422437,20.611916264090176,0,0,1.0,38231.0,12.22885723661723,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.268384326,0.2686006
48025,TX,Bee,0,1,0.094150138,29.1,8.1,0.47075069,0.407983932,784.256146465872,658.5372403943636,34.42139292552023,10.784344496406264,21.935909105175607,1,0,0.0,42540.0,31.97169401663789,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.0313834,0.1237432
48027,TX,Bell,1,1,0.0531473,29.2,10.9,0.667663179,0.504899518,784.256146465872,658.5372403943636,50.699953261237454,8.704046932164328,28.40330717037085,0,1,0.0,48894.0,38.25136967307686,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.086364391,0.0630257
48029,TX,Bexar,0,0,0.072376586,25.6,8.1,0.718426604,0.669186796,784.256146465872,658.5372403943636,30.27356973780203,10.256926135412675,27.13397050221808,0,1,0.0,52230.0,31.36844423143617,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.094920113,0.0598284
48031,TX,Blanco,0,0,0.0,27.8,8.7,0.775569559,1.357246728,784.256146465872,658.5372403943636,79.41316566638086,18.205201486138897,21.853863008478612,0,0,0.0,53449.0,9.982824317366296,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.290838585,0.2202158
48033,TX,Borden,0,0,0.0,27.6,9.5,0.0,0.0,784.256146465872,658.5372403943636,84.08736349453977,20.74882995319813,21.528861154446176,0,0,1.0,63358.0,100.00000001095133,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.0,0.0
48035,TX,Bosque,0,0,0.0,25.8,9.9,0.277716063,0.388802488,784.256146465872,658.5372403943636,80.72150230617176,21.106962442345704,22.90248188007907,0,0,0.0,47135.0,23.250053015582694,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.22217285,0.2272211
48037,TX,Bowie,0,0,0.097581074,28.8,9.5,0.910756687,0.477063027,784.256146465872,658.5372403943636,66.27018851617783,14.155458326581321,24.255388105655484,0,1,0.0,42515.0,29.427616492514236,56,13.131342681563643,4.004688507145139,1.2247449813177163,0.14095044,0.11872
